Week,Ad name,Campaign name,Creative Type,Campaign,Amount spent (INR),"CPM (cost per 1,000 impressions) (INR)",QPs,CPQ,Cost per results,Purchases,Purchase ROAS (return on ad spend),RPL,Hook Rate,Hold Rate,Impressions,Frequency,Link clicks,CPC (cost per link click) (INR),CTR (link click-through rate),App Installs
11/3/2025,Nidhi 06,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Prachi 30DRG,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
11/10/2025,Helly 06 â€“ Copy,Female Open QP Aug 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/10/2025,Shishir Script 1,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/10/2025,Mani New,Test-Female Open Multi CTP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/20/2025,Prachi 30DRG,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,"Prachee 25s_Listicle- 90 new matches, Free chat, 25 years trust",Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,Neena 20s AI powered_ Bedroom,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
11/17/2025,Aadya_CoupleListicle_26s,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/10/2025,30 DMBG,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Jyoti 20s_Free Chat_20s,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/10/2025,Mumtaaz AI,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Wedding B Roll,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/6/2025,Neena 20s Dinning Table,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/3/2025,Mani_Free Chat_24s,Female Open QP Aug 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/13/2025,Helly 06,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/6/2025,"Prachee 25s_Listicle- 90 new matches, Free chat, 25 years trust",Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
10/27/2025,Preeti_P2C_FreeChat_Fomo,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
11/17/2025,Female 02 Static,BAU-Female Open QP Oct 2025,Static,Female,0,0,,,,,,,,,0,0,,,,
10/27/2025,Sanjeev 30 RDG,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Pavit_90 New Matches_16s,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Akshita Yamen-ST,Prospects High Income Nov-25,Static,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Prachi Free Chat,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/6/2025,Wedding B Roll,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/17/2025,Seema Manoj P2C Script 4 Jan'25,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/27/2025,Neena 10s Dinning Table,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Sanjeev 30 RDG,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Seema Manoj P2C Script 4 Jan'25,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/10/2025,Anupriya,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Prospect 05 Static,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Static,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Prachi 30DRG,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Film 22 Free Chat Listicle India - Copy,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/10/2025,Mumtaaz AI,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
11/17/2025,Varun,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/10/2025,Prachi 30DRG,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/17/2025,Sanjeev Free Chat,BAU-Prospects Open Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Sanjeev Safety,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Success_Story_Puja_Varun,Test-Prospects F Bid Multiplier Sept 25,Carousel,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Video Ad Dec 23 - Parents - Shruti (B),BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/3/2025,Handshake Static,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Static,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Muskan,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
11/10/2025,Mumtaaz AI,Female Open QP Aug 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/10/2025,Vaibhav,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Film 22 Free Chat Listicle India - Copy 2,Test-Female Open Multi CTP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/20/2025,Seema Manoj P2C Script 3 Dec 2024,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,Juhi 12s_FreeChat,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,Sanjeev Free Chat,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
11/10/2025,Data Led Carousel 3,Test-Female Open Multi CTP Oct 2025,Carousel,Female,0,0,,,,,,,,,0,0,,,,
11/10/2025,Nidhi 06,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Juhi 12s_FreeChat,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/10/2025,Prospect 05 Static,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Static,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Neena 20s Dinning Table,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/6/2025,Dyutima 2,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/3/2025,Anupriya,Female Open QP Aug 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/13/2025,Wedding B Roll,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/6/2025,Juhi 12s_FreeChat,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
10/27/2025,Sanjeev Safety,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,RJ Maann,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/27/2025,Neena 20s AI powered_ Bedroom,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Neena 10s_ 30DRG,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Radhika,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Sanjeev Safety,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/6/2025,Dyutima 2,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/17/2025,Parent 05 Static,Prospects Delhi NCR Nov 25,Static,Delhi,0,0,,,,,,,,,0,0,,,,
10/27/2025,Mani_Free Chat_24s,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Shalini,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Free Chat Static 3 - Sep'22,BAU-Female Open QP Oct 2025,Static,Female,0,0,,,,,,,,,0,0,,,,
11/10/2025,Vaun Puja Carousel,Prospects High Income Nov-25_Old,Carousel,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Prachi 30DRG,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Sanjeev Safety,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Parent 05 Static,Prospects F-Paid Event Jan 2025,Static,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Prospect 02 Static,Prospects High Income Nov-25_Old,Static,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Film 22 Free Chat Listicle India - Copy,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/10/2025,Film 22 Free Chat Listicle India - Copy,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/17/2025,Sanjeev 30 RDG,BAU-Prospects Open Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Film 22 Free Chat Listicle India - Copy,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,"Jyoti 23s_Education,Qualification",Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,35 HG,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/3/2025,Aadya_CoupleListicle_26s,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Dyutima 2,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
11/3/2025,Helly 06 â€“ Copy,Female Open QP Aug 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/3/2025,Shishir Script 1,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Sep 2024 Statics - Parents,Test-Female Open Multi CTP Oct 2025,Static,Female,0,0,,,,,,,,,0,0,,,,
10/20/2025,Dyutima Lack Of Options,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,"Jyoti 23s_Education,Qualification",Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,Neena 20s Dinning Table,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
11/10/2025,Data Led Carousel 2,Test-Female Open Multi CTP Oct 2025,Carousel,Female,0,0,,,,,,,,,0,0,,,,
11/10/2025,Prachi 30DRG,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Nidhi 06,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/10/2025,Dyutima 2,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Shalini,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/6/2025,Muskan,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/3/2025,Vaun Puja Carousel,Female Open QP Aug 2025,Carousel,Female,0,0,,,,,,,,,0,0,,,,
10/13/2025,Sanjeev 30 RDG,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/6/2025,Jyoti 20s_Free Chat_20s,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
10/27/2025,Neena 20s Dinning Table,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Film 01 Uditya,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/27/2025,Nidhi 06,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Neena 10s Dinning Table,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Helly 06,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/10/2025,Handshake Static,Prospects High Income Nov-25_Old,Static,Prosp,0,0,,,,,,,,,0,0,,,,
10/6/2025,Muskan,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/17/2025,Film 22 Free Chat Listicle India - Copy,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/27/2025,"Jyoti 23s_Education,Qualification",Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Sanjeev Free Chat,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Mani New,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/10/2025,Akshita Yamen-ST,Prospects High Income Nov-25_Old,Static,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Dyutima 2,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Seema Manoj P2C Script 4 Jan'25,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Akshita Yamen-ST,Prospects F-Paid Event Jan 2025,Static,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Sanjeev Privacy,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Sanjeev Safety,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/10/2025,Seema Manoj P2C Script 4 Jan'25,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/17/2025,Radhika,BAU-Prospects Open Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Parent 05 Static,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Static,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Jyoti 20s_Free Chat_20s,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Mumtaaz AI,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/3/2025,30 DMBG,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Prospect 05 Static,Prospects Delhi NCR Nov 25,Static,Delhi,0,0,,,,,,,,,0,0,,,,
11/3/2025,Mumtaaz AI,Female Open QP Aug 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/3/2025,Vaibhav,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Video Ad Dec 23 - Parents - Shruti (B),Test-Female Open Multi CTP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/20/2025,30 DMBG,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,Dyutima 2,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,Take Charge Vansh Film 8,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
11/10/2025,Data Led Carousel 1,Test-Female Open Multi CTP Oct 2025,Carousel,Female,0,0,,,,,,,,,0,0,,,,
11/3/2025,Juhi 12s_FreeChat,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Take Charge Vansh Film 8,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/10/2025,Sanjeev Safety,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Vaun Puja Carousel,Prospects Delhi NCR Nov 25,Carousel,Delhi,0,0,,,,,,,,,0,0,,,,
10/6/2025,Prospect 03 Static,Prospects Maharashtra+Gujarat Jan 26,Static,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/3/2025,Akshita Yamen-ST,Female Open QP Aug 2025,Static,Female,0,0,,,,,,,,,0,0,,,,
10/13/2025,Radhika,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/6/2025,"Prachee 20s_Checklist, Choosy+ Free Chat Compatibility",Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
10/27/2025,Juhi 12s_FreeChat,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Film 33 Art E Advanced Safety Features,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/27/2025,30 DMBG,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Neena 20s Dinning Table,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Shipra_P2c_AI Matching_20s,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/10/2025,Dyutima 2,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/6/2025,Prospect 03 Static,Prospects Bangalore Jan 26,Static,Bangalore,0,0,,,,,,,,,0,0,,,,
11/17/2025,Take Charge Varsha Film 6,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/27/2025,Jyoti 20s_Free Chat_20s,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Dyutima 2,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Seema Manoj Main Films,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/10/2025,Seema Manoj P2C Script 3 Dec 2024,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Seema Manoj P2C Script 3 Dec 2024,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Seema Manoj P2C Script 3 Dec 2024,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,30 DMBG,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Neena 20s AI powered_ Bedroom,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Dyutima Lack Of Options,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/10/2025,Handshake Static,Prospects Maharashtra+Gujarat Jan 26,Static,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/17/2025,Shalini,BAU-Prospects Open Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Dyutima Lack Of Options,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,"Prachee 25s_Listicle- 90 new matches, Free chat, 25 years trust",Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Film 9 Art E Parent Hinglish,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/3/2025,Anupriya,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Sanjeev Safety,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
11/3/2025,Vaun Puja Carousel,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Carousel,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Seema Manoj P2C Script 5 Dec 2024,Test-Female Open Multi CTP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/20/2025,Shipra_P2c_AI Matching_20s,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,Seema Manoj P2C Script 4 Jan'25,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,Handshake Static,Delhi NCR Prospect Feb 26,Static,Delhi,0,0,,,,,,,,,0,0,,,,
11/10/2025,Shipra_P2c_AI Matching_20s,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/3/2025,"Jyoti 23s_Education,Qualification",Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Varun,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/10/2025,Dyutima Lack Of Options,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Helly 06,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/27/2025,Mani_Free Chat_24s,Female Open QP Aug 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/13/2025,Shalini,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/6/2025,Prospect 02 Static,Prospects High Income Nov-25,Static,Prosp,0,0,,,,,,,,,0,0,,,,
10/20/2025,Data Led Carousel 1,Delhi NCR Prospect Feb 26,Carousel,Delhi,0,0,,,,,,,,,0,0,,,,
11/17/2025,30 DMBG,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/27/2025,Prospect 03 Static,Prospects High Income Nov-25,Static,Prosp,0,0,,,,,,,,,0,0,,,,
10/20/2025,Handshake Static,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Static,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Pavit_90 New Matches_16s,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/10/2025,Muskan,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Shishir Script 1,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/27/2025,Wedding B Roll,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Seema Manoj P2C Script 3 Dec 2024,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Muskan,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/10/2025,Parent 05 Static,Prospects High Income Nov-25_Old,Static,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Prospect 03 Static,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Static,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Take Charge Vansh Film 8,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/27/2025,Shishir Script 1,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Sanjeev 30 RDG,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Parent 05 Static,Prospects Bangalore Jan 26,Static,Bangalore,0,0,,,,,,,,,0,0,,,,
11/10/2025,Dyutima Lack Of Options,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/17/2025,Prachi Free Chat,BAU-Prospects Open Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Seema Manoj P2C Script 4 Jan'25,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,"Prachee 20s_Checklist, Choosy+ Free Chat Compatibility",Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Dyutima Lack Of Options - Copy,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/3/2025,Seema Manoj P2C Script 3 Dec 2024,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/17/2025,Prospect 03 Static,Prospects Delhi NCR Nov 25,Static,Delhi,0,0,,,,,,,,,0,0,,,,
11/3/2025,Shipra_P2c_AI Matching_20s,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Free Chat Static 3 - Sep'22,Test-Female Open Multi CTP Oct 2025,Static,Female,0,0,,,,,,,,,0,0,,,,
10/20/2025,Nidhi 06,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,Film 22 Free Chat Listicle India - Copy,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,Neena 20s Living Room,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
11/3/2025,Data Led Carousel 3,Test-Female Open Multi CTP Oct 2025,Carousel,Female,0,0,,,,,,,,,0,0,,,,
11/3/2025,"Prachee 20s_Checklist, Choosy+ Free Chat Compatibility",Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/13/2025,Anupriya,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
11/10/2025,Seema Manoj P2C Script 4 Jan'25,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
11/3/2025,Neena 20s Living Room,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/27/2025,Anupriya,Female Open QP Aug 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/13/2025,Prospect 02 Static,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Static,Prosp,0,0,,,,,,,,,0,0,,,,
